fecha,demanda_total,prioritaria,industria,usinas,exportaciones,iny_tgs,iny_tgn,iny_enarsa,iny_gpm,iny_bolivia,iny_escobar,iny_total,linepack_tgs,var_linepack_tgs,lim_inf_tgs,lim_sup_tgs,linepack_tgn,var_linepack_tgn,lim_inf_tgn,lim_sup_tgn,linepack_total,var_linepack_total,lim_inf_total,lim_sup_total,tramo_final_tgs,tf_lim_inf_tgs,tf_lim_sup_tgs,tramo_final_tgn,tf_lim_inf_tgn,tf_lim_sup_tgn,temp_min_ba,temp_max_ba,temp_prom_ba,temp_min_esquel,temp_max_esquel,temp_prom_esquel,cammesa_gas,cammesa_gasoil,cammesa_fueloil,cammesa_carbon,cammesa_total,gnc,combustible,ajuste,origen_dato,estado_tgn,cammesa_gas_est,cammesa_gasoil_est,cammesa_fueloil_est,cammesa_carbon_est
2024-12-20,109.9,18.2,34.9,,5.4,62.9,25.8,21.2,0.0,0.0,0.0,109.9,,,,,,,,,343.3,,,,,,,,,,21.0,31.0,26.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-21,102.3,19.3,33.9,,5.1,57.5,23.6,21.2,0.0,0.0,0.0,102.3,,,,,,,,,337.4,,,,,,,,,,16.0,24.0,20.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-22,92.8,16.5,33.1,,4.4,50.7,20.9,21.2,0.0,0.0,0.0,92.8,,,,,,,,,345.4,,,,,,,,,,16.0,29.0,22.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-23,103.9,19.3,33.6,,5.1,58.6,24.1,21.2,0.0,0.0,0.0,103.9,,,,,,,,,351.4,,,,,,,,,,19.0,32.0,25.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-24,92.6,16.0,33.2,,4.6,50.6,20.8,21.2,0.0,0.0,0.0,92.6,,,,,,,,,348.8,,,,,,,,,,19.0,28.0,23.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-25,84.4,15.8,32.3,,4.6,44.8,18.4,21.2,0.0,0.0,0.0,84.4,,,,,,,,,356.9,,,,,,,,,,16.0,25.0,20.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-26,99.3,17.8,34.3,,5.800000000000001,55.3,22.8,21.2,0.0,0.0,0.0,99.3,,,,,,,,,361.3,,,,,,,,,,15.0,25.0,20.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-27,99.2,15.5,33.7,,6.2,55.3,22.7,21.2,0.0,0.0,0.0,99.2,,,,,,,,,355.9,,,,,,,,,,16.0,28.0,22.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-28,96.6,14.4,32.3,,5.4,53.4,22.0,21.2,0.0,0.0,0.0,96.6,,,,,,,,,353.6,,,,,,,,,,18.0,29.0,23.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-29,94.3,13.2,31.8,,5.1,51.8,21.3,21.2,0.0,0.0,0.0,94.3,,,,,,,,,349.9,,,,,,,,,,18.0,27.0,22.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-30,101.7,14.8,32.7,,5.1,57.0,23.5,21.2,0.0,0.0,0.0,101.7,,,,,,,,,345.1,,,,,,,,,,20.0,28.0,24.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2024-12-31,99.9,15.1,31.7,,5.9,55.8,22.9,21.2,0.0,0.0,0.0,99.9,,,,,,,,,339.6,,,,,,,,,,21.0,31.0,26.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-01,95.7,12.9,30.7,,4.9,52.8,21.7,21.2,0.0,0.0,0.0,95.7,,,,,,,,,340.9,,,,,,,,,,22.0,31.0,26.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-02,113.2,15.2,32.9,,6.9,65.2,26.8,21.2,0.0,0.0,0.0,113.2,,,,,,,,,349.0,,,,,,,,,,19.0,32.0,25.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-03,109.7,13.2,32.6,,5.300000000000001,62.7,25.8,21.2,0.0,0.0,0.0,109.7,,,,,,,,,349.7,,,,,,,,,,16.0,29.0,22.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-04,104.0,11.5,33.0,,5.1,58.7,24.1,21.2,0.0,0.0,0.0,104.0,,,,,,,,,350.8,,,,,,,,,,17.0,28.0,22.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-05,98.7,10.3,32.0,,5.1,54.9,22.6,21.2,0.0,0.0,0.0,98.7,,,,,,,,,350.5,,,,,,,,,,18.0,28.0,23.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-06,110.3,12.4,33.6,,5.6,63.1,26.0,21.2,0.0,0.0,0.0,110.3,,,,,,,,,356.9,,,,,,,,,,19.0,28.0,23.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-07,114.6,12.6,34.7,,6.4,66.2,27.2,21.2,0.0,0.0,0.0,114.6,,,,,,,,,352.8,,,,,,,,,,20.0,30.0,25.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-08,113.7,12.4,34.7,,8.1,65.6,26.9,21.2,0.0,0.0,0.0,113.7,,,,,,,,,346.0,,,,,,,,,,21.0,30.0,25.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-09,116.3,12.7,36.4,,8.1,67.4,27.7,21.2,0.0,0.0,0.0,116.3,,,,,,,,,344.3,,,,,,,,,,22.0,32.0,27.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-10,117.1,13.3,35.6,,8.1,68.0,27.9,21.2,0.0,0.0,0.0,117.1,,,,,,,,,344.9,,,,,,,,,,23.0,31.0,27.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-11,113.1,12.1,35.7,,6.1,65.1,26.8,21.2,0.0,0.0,0.0,113.1,,,,,,,,,345.7,,,,,,,,,,21.0,29.0,25.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-12,107.8,11.3,34.7,,6.1,61.4,25.2,21.2,0.0,0.0,0.0,107.8,,,,,,,,,347.3,,,,,,,,,,21.0,30.0,25.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-13,120.8,12.6,36.5,,8.1,70.6,29.0,21.2,0.0,0.0,0.0,120.8,,,,,,,,,346.7,,,,,,,,,,23.0,32.0,27.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-14,121.6,15.0,33.8,,7.1,71.2,29.2,21.2,0.0,0.0,0.0,121.6,,,,,,,,,345.9,,,,,,,,,,23.0,32.0,27.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-15,125.6,13.0,36.0,,8.1,74.0,30.4,21.2,0.0,0.0,0.0,125.6,,,,,,,,,343.5,,,,,,,,,,24.0,34.0,29.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-16,127.8,13.7,35.4,,8.1,75.5,31.1,21.2,0.0,0.0,0.0,127.8,,,,,,,,,339.3,,,,,,,,,,25.0,36.0,30.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-17,131.1,13.8,36.2,,8.5,77.9,32.0,21.2,0.0,0.0,0.0,131.1,,,,,,,,,333.3,,,,,,,,,,24.0,32.0,28.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-18,114.9,12.0,35.4,,7.4,66.4,27.3,21.2,0.0,0.0,0.0,114.9,,,,,,,,,328.9,,,,,,,,,,22.0,28.0,25.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-19,110.3,11.7,34.9,,7.4,63.1,26.0,21.2,0.0,0.0,0.0,110.3,,,,,,,,,333.7,,,,,,,,,,22.0,26.0,24.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-20,116.6,14.2,35.9,,8.1,67.6,27.8,21.2,0.0,0.0,0.0,116.6,,,,,,,,,348.6,,,,,,,,,,19.0,27.0,23.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-21,116.6,16.8,35.0,,8.5,67.6,27.8,21.2,0.0,0.0,0.0,116.6,,,,,,,,,354.1,,,,,,,,,,20.0,29.0,24.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-22,127.1,16.0,35.9,,8.7,75.1,30.8,21.2,0.0,0.0,0.0,127.1,,,,,,,,,357.8,,,,,,,,,,23.0,32.0,27.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-23,129.4,14.5,36.1,,9.8,76.7,31.5,21.2,0.0,0.0,0.0,129.4,,,,,,,,,350.5,,,,,,,,,,23.0,36.0,29.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-24,126.2,14.0,36.1,,9.2,74.4,30.6,21.2,0.0,0.0,0.0,126.2,,,,,,,,,343.5,,,,,,,,,,25.0,33.0,29.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-25,119.7,12.2,35.0,,9.3,69.8,28.7,21.2,0.0,0.0,0.0,119.7,,,,,,,,,334.1,,,,,,,,,,21.0,31.0,26.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-26,107.9,11.2,34.3,,8.4,61.4,25.3,21.2,0.0,0.0,0.0,107.9,,,,,,,,,336.9,,,,,,,,,,20.0,31.0,25.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-27,122.1,15.6,35.6,,8.3,71.5,29.4,21.2,0.0,0.0,0.0,122.1,,,,,,,,,350.7,,,,,,,,,,22.0,31.0,26.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-28,126.5,14.2,36.1,,9.3,74.6,30.7,21.2,0.0,0.0,0.0,126.5,,,,,,,,,345.0,,,,,,,,,,22.0,30.0,26.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-29,128.0,16.0,36.0,,9.5,75.7,31.1,21.2,0.0,0.0,0.0,128.0,,,,,,,,,342.6,,,,,,,,,,21.0,30.0,25.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-01-31,124.7,13.3,35.6,,9.5,73.3,30.2,21.2,0.0,0.0,0.0,124.7,,,,,,,,,340.9,,,,,,,,,,23.0,32.0,27.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-01,117.3,12.3,34.6,,8.899999999999999,68.1,28.0,21.2,0.0,0.0,0.0,117.3,,,,,,,,,336.5,,,,,,,,,,23.0,33.0,28.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-02,115.5,11.4,33.8,,8.8,66.8,27.5,21.2,0.0,0.0,0.0,115.5,,,,,,,,,342.2,,,,,,,,,,25.0,35.0,30.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-03,136.5,14.5,35.2,,8.8,81.7,33.6,21.2,0.0,0.0,0.0,136.5,,,,,,,,,343.4,,,,,,,,,,26.0,38.0,32.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-04,130.9,14.9,34.8,,9.2,77.7,32.0,21.2,0.0,0.0,0.0,130.9,,,,,,,,,334.9,,,,,,,,,,26.0,31.0,28.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-05,121.1,14.7,35.3,,9.1,70.8,29.1,21.2,0.0,0.0,0.0,121.1,,,,,,,,,332.0,,,,,,,,,,23.0,25.0,24.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-06,119.2,16.2,32.9,,9.1,69.5,28.5,21.2,0.0,0.0,0.0,119.2,,,,,,,,,326.0,,,,,,,,,,18.0,29.0,23.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-07,121.1,15.6,34.8,,9.2,70.8,29.1,21.2,0.0,0.0,0.0,121.1,,,,,,,,,326.9,,,,,,,,,,21.0,31.0,26.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-08,116.3,14.4,33.6,,8.2,67.4,27.7,21.2,0.0,0.0,0.0,116.3,,,,,,,,,324.3,,,,,,,,,,24.0,35.0,29.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-09,116.4,13.6,33.2,,7.6,67.5,27.7,21.2,0.0,0.0,0.0,116.4,,,,,,,,,329.1,,,,,,,,,,21.0,29.0,25.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-10,133.4,15.6,35.8,,9.4,79.5,32.7,21.2,0.0,0.0,0.0,133.4,,,,,,,,,336.8,,,,,,,,,,24.0,38.0,31.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-11,133.4,18.0,35.6,,10.0,79.5,32.7,21.2,0.0,0.0,0.0,133.4,,,,,,,,,331.9,,,,,,,,,,16.0,26.0,21.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-12,124.5,17.9,35.6,,10.2,73.2,30.1,21.2,0.0,0.0,0.0,124.5,,,,,,,,,326.9,,,,,,,,,,20.0,26.0,23.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-13,124.9,18.3,34.4,,9.5,73.5,30.2,21.2,0.0,0.0,0.0,124.9,,,,,,,,,327.8,,,,,,,,,,20.0,28.0,24.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-14,123.9,17.3,35.6,,9.3,72.8,29.9,21.2,0.0,0.0,0.0,123.9,,,,,,,,,327.6,,,,,,,,,,22.0,28.0,25.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-15,122.3,15.0,35.3,,9.1,71.6,29.5,21.2,0.0,0.0,0.0,122.3,,,,,,,,,326.8,,,,,,,,,,21.0,26.0,23.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-16,109.6,14.1,34.9,,8.1,62.6,25.8,21.2,0.0,0.0,0.0,109.6,,,,,,,,,336.1,,,,,,,,,,22.0,31.0,26.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-17,123.8,17.1,34.4,,8.1,72.7,29.9,21.2,0.0,0.0,0.0,123.8,,,,,,,,,350.7,,,,,,,,,,20.0,30.0,25.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-18,112.1,18.0,33.4,,4.7,64.4,26.5,21.2,0.0,0.0,0.0,112.1,,,,,,,,,352.5,,,,,,,,,,12.0,23.0,17.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-19,118.2,16.7,34.4,,10.2,68.7,28.3,21.2,0.0,0.0,0.0,118.2,,,,,,,,,356.1,,,,,,,,,,15.0,29.0,22.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-20,118.8,16.7,34.8,,10.2,69.2,28.4,21.2,0.0,0.0,0.0,118.8,,,,,,,,,353.6,,,,,,,,,,21.0,32.0,26.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-21,128.4,16.4,35.2,,7.0,76.0,31.2,21.2,0.0,0.0,0.0,128.4,,,,,,,,,344.7,,,,,,,,,,26.0,34.0,30.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-22,124.1,13.9,34.1,,9.5,72.9,30.0,21.2,0.0,0.0,0.0,124.1,,,,,,,,,334.0,,,,,,,,,,24.0,33.0,28.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-23,121.6,13.4,33.6,,9.5,71.2,29.2,21.2,0.0,0.0,0.0,121.6,,,,,,,,,337.3,,,,,,,,,,25.0,34.0,29.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-24,137.6,17.0,35.0,,9.5,82.5,33.9,21.2,0.0,0.0,0.0,137.6,,,,,,,,,340.1,,,,,,,,,,26.0,30.0,28.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-25,132.4,16.8,35.6,,10.0,78.8,32.4,21.2,0.0,0.0,0.0,132.4,,,,,,,,,337.4,,,,,,,,,,22.0,28.0,25.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-26,128.5,18.9,35.4,,10.1,76.0,31.3,21.2,0.0,0.0,0.0,128.5,,,,,,,,,337.6,,,,,,,,,,21.0,26.0,23.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-27,126.9,18.0,35.4,,6.5,74.9,30.8,21.2,0.0,0.0,0.0,126.9,,,,,,,,,334.4,,,,,,,,,,22.0,26.0,24.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-02-28,128.7,17.4,34.3,,10.0,76.2,31.3,21.2,0.0,0.0,0.0,128.7,,,,,,,,,329.3,,,,,,,,,,24.0,28.0,26.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-01,123.9,14.6,33.4,,11.0,72.8,29.9,21.2,0.0,0.0,0.0,123.9,,,,,,,,,323.2,,,,,,,,,,23.0,29.0,26.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-03,115.4,14.9,34.8,,10.0,66.8,27.4,21.2,0.0,0.0,0.0,115.4,,,,,,,,,339.0,,,,,,,,,,22.0,27.0,24.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-04,114.2,14.1,35.1,,9.5,65.9,27.1,21.2,0.0,0.0,0.0,114.2,,,,,,,,,344.0,,,,,,,,,,21.0,30.0,25.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-05,135.8,16.0,35.8,,9.5,81.2,33.4,21.2,0.0,0.0,0.0,135.8,,,,,,,,,341.9,,,,,,,,,,25.0,33.0,29.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-06,137.8,17.3,35.0,,9.5,82.6,34.0,21.2,0.0,0.0,0.0,137.8,,,,,,,,,331.8,,,,,,,,,,25.0,35.0,30.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-07,135.3,17.5,35.2,,6.0,80.9,33.2,21.2,0.0,0.0,0.0,135.3,,,,,,,,,321.9,,,,,,,,,,27.0,35.0,31.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-08,112.0,19.0,31.7,,7.0,64.3,26.5,21.2,0.0,0.0,0.0,112.0,,,,,,,,,333.3,,,,,,,,,,19.0,24.0,21.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-09,103.4,19.8,33.7,,10.0,58.3,23.9,21.2,0.0,0.0,0.0,103.4,,,,,,,,,351.0,,,,,,,,,,14.0,21.0,17.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-10,107.4,23.3,35.0,,5.5,61.1,25.1,21.2,0.0,0.0,0.0,107.4,,,,,,,,,369.4,,,,,,,,,,15.0,23.0,19.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-11,105.6,21.5,29.7,,6.5,59.8,24.6,21.2,0.0,0.0,0.0,105.6,,,,,,,,,373.1,,,,,,,,,,18.0,22.0,20.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-12,108.5,22.8,28.7,,8.5,61.9,25.4,21.2,0.0,0.0,0.0,108.5,,,,,,,,,369.9,,,,,,,,,,15.0,20.0,17.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-13,105.7,21.3,30.8,,7.5,59.9,24.6,21.2,0.0,0.0,0.0,105.7,,,,,,,,,361.0,,,,,,,,,,13.0,22.0,17.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-14,106.3,20.8,30.5,,8.5,60.3,24.8,21.2,0.0,0.0,0.0,106.3,,,,,,,,,364.3,,,,,,,,,,13.0,23.0,18.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-15,99.2,18.1,31.3,,10.0,55.3,22.7,21.2,0.0,0.0,0.0,99.2,,,,,,,,,360.8,,,,,,,,,,14.0,24.0,19.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-16,94.6,15.7,29.5,,10.0,52.0,21.4,21.2,0.0,0.0,0.0,94.6,,,,,,,,,367.1,,,,,,,,,,19.0,25.0,22.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-17,106.1,17.6,30.4,,10.0,60.2,24.7,21.2,0.0,0.0,0.0,106.1,,,,,,,,,376.1,,,,,,,,,,20.0,28.0,24.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-18,111.2,19.6,29.8,,9.0,63.8,26.2,21.2,0.0,0.0,0.0,111.2,,,,,,,,,375.1,,,,,,,,,,19.0,30.0,24.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-19,117.4,17.8,30.2,,10.0,68.2,28.0,21.2,0.0,0.0,0.0,117.4,,,,,,,,,367.1,,,,,,,,,,20.0,30.0,25.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-20,117.8,17.1,30.7,,10.5,68.5,28.1,21.2,0.0,0.0,0.0,117.8,,,,,,,,,358.6,,,,,,,,,,22.0,33.0,27.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-21,117.8,17.7,31.0,,10.0,68.5,28.1,21.2,0.0,0.0,0.0,117.8,,,,,,,,,354.1,,,,,,,,,,23.0,32.0,27.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-22,111.2,16.3,29.8,,10.0,63.8,26.2,21.2,0.0,0.0,0.0,111.2,,,,,,,,,347.7,,,,,,,,,,23.0,28.0,25.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-23,95.8,17.9,29.6,,10.0,52.9,21.7,21.2,0.0,0.0,0.0,95.8,,,,,,,,,352.2,,,,,,,,,,19.0,24.0,21.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-24,102.7,20.3,29.8,,10.0,57.8,23.7,21.2,0.0,0.0,0.0,102.7,,,,,,,,,363.8,,,,,,,,,,18.0,23.0,20.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-25,112.3,24.0,28.5,,10.0,64.6,26.5,21.2,0.0,0.0,0.0,112.3,,,,,,,,,362.8,,,,,,,,,,17.0,26.0,21.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-26,112.8,24.6,29.8,,10.5,64.9,26.7,21.2,0.0,0.0,0.0,112.8,,,,,,,,,358.6,,,,,,,,,,17.0,26.0,21.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-27,113.8,22.1,30.8,,11.0,65.6,27.0,21.2,0.0,0.0,0.0,113.8,,,,,,,,,361.0,,,,,,,,,,20.0,27.0,23.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-28,114.1,21.1,30.8,,11.0,65.8,27.1,21.2,0.0,0.0,0.0,114.1,,,,,,,,,354.9,,,,,,,,,,19.0,26.0,22.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-29,100.4,17.9,29.6,,11.0,56.1,23.1,21.2,0.0,0.0,0.0,100.4,,,,,,,,,352.8,,,,,,,,,,16.0,26.0,21.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-30,95.0,18.1,29.1,,10.0,52.3,21.5,21.2,0.0,0.0,0.0,95.0,,,,,,,,,360.8,,,,,,,,,,20.0,30.0,25.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-03-31,111.8,25.6,30.4,,10.0,64.2,26.4,21.2,0.0,0.0,0.0,111.8,,,,,,,,,369.8,,,,,,,,,,13.0,21.0,17.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-01,107.6,26.5,30.3,,10.5,61.2,25.2,21.2,0.0,0.0,0.0,107.6,,,,,,,,,370.2,,,,,,,,,,12.0,22.0,17.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-02,102.5,26.6,29.9,,9.5,57.6,23.7,21.2,0.0,0.0,0.0,102.5,,,,,,,,,367.1,,,,,,,,,,13.0,24.0,18.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-03,112.0,31.9,30.9,,9.5,64.3,26.5,21.2,0.0,0.0,0.0,112.0,,,,,,,,,370.0,,,,,,,,,,15.0,24.0,19.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-04,118.6,32.1,30.7,,11.4,69.0,28.4,21.2,0.0,0.0,0.0,118.6,,,,,,,,,361.0,,,,,,,,,,7.0,17.0,12.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-05,111.5,31.1,29.1,,11.2,64.0,26.3,21.2,0.0,0.0,0.0,111.5,,,,,,,,,351.6,,,,,,,,,,10.0,19.0,14.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-06,98.6,25.8,28.8,,10.1,54.9,22.5,21.2,0.0,0.0,0.0,98.6,,,,,,,,,343.2,,,,,,,,,,15.0,22.0,18.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-07,105.7,27.3,29.9,,6.199999999999999,59.9,24.6,21.2,0.0,0.0,0.0,105.7,,,,,,,,,352.4,,,,,,,,,,16.0,20.0,18.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-08,108.2,28.9,30.1,,6.9,61.7,25.3,21.2,0.0,0.0,0.0,108.2,,,,,,,,,351.8,,,,,,,,,,17.0,20.0,18.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-09,108.2,28.0,31.2,,6.8,61.7,25.3,21.2,0.0,0.0,0.0,108.2,,,,,,,,,351.2,,,,,,,,,,16.0,21.0,18.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-10,106.6,26.7,30.5,,8.2,60.5,24.9,21.2,0.0,0.0,0.0,106.6,,,,,,,,,349.2,,,,,,,,,,18.0,24.0,21.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-11,111.0,28.0,30.8,,8.7,63.6,26.2,21.2,0.0,0.0,0.0,111.0,,,,,,,,,352.6,,,,,,,,,,19.0,24.0,21.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-12,106.3,27.2,29.7,,11.0,60.3,24.8,21.2,0.0,0.0,0.0,106.3,,,,,,,,,357.1,,,,,,,,,,18.0,24.0,21.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-13,105.5,28.1,29.5,,11.0,59.7,24.6,21.2,0.0,0.0,0.0,105.5,,,,,,,,,363.6,,,,,,,,,,11.0,22.0,16.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-14,113.3,35.3,30.5,,5.0,65.3,26.8,21.2,0.0,0.0,0.0,113.3,,,,,,,,,370.3,,,,,,,,,,11.0,21.0,16.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-15,113.9,33.0,30.8,,6.6,65.7,27.0,21.2,0.0,0.0,0.0,113.9,,,,,,,,,357.4,,,,,,,,,,16.0,23.0,19.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-16,114.6,33.9,30.5,,5.5,66.2,27.2,21.2,0.0,0.0,0.0,114.6,,,,,,,,,349.6,,,,,,,,,,14.0,22.0,18.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-17,110.5,32.4,29.2,,5.5,63.3,26.0,21.2,0.0,0.0,0.0,110.5,,,,,,,,,341.8,,,,,,,,,,12.0,22.0,17.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-18,104.8,31.9,28.2,,5.5,59.2,24.4,21.2,0.0,0.0,0.0,104.8,,,,,,,,,334.6,,,,,,,,,,14.0,21.0,17.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-19,107.6,33.3,27.8,,6.0,61.2,25.2,21.2,0.0,0.0,0.0,107.6,,,,,,,,,342.7,,,,,,,,,,11.0,19.0,15.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-20,105.7,31.2,27.7,,6.0,59.9,24.6,21.2,0.0,0.0,0.0,105.7,,,,,,,,,336.3,,,,,,,,,,9.0,19.0,14.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
